Player,Salary,Salary adjusted by inflation,Season
James Posey,4917000,7931198.0,2003/04
Michael Olowokandi,4917000,7931198.0,2003/04
Juwan Howard,4917000,7931198.0,2003/04
Malik Rose,4916250,7929988.0,2003/04
Rick Fox,4734797,7637302.0,2003/04
Clifford Robinson,4700000,7581174.0,2003/04
Donyell Marshall,4605196,7428253.0,2003/04
Stromile Swift,4592418,7407642.0,2003/04
Devean George,4546000,7332769.0,2003/04
Eric Snow,4500000,7258571.0,2003/04
Robert Horry,4500000,7258571.0,2003/04
Lamond Murray,4500000,7258571.0,2003/04
Michael Stewart,4480000,7226310.0,2003/04
Ervin Johnson,4418156,7126555.0,2003/04
Travis Knight,4402500,7101302.0,2003/04
Tony Battie,4400000,7097269.0,2003/04
Adonal Foyle,4400000,7097269.0,2003/04
Anthony Mason,4348094,7013544.0,2003/04
Matt Harpring,4290000,6919837.0,2003/04
Kwame Brown,4252080,6858672.0,2003/04
Zeljko Rebraca,4200000,6774666.0,2003/04
Yao Ming,4147560,6690079.0,2003/04
Darius Miles,4130701,6662885.0,2003/04
LeBron James,4018920,6482581.0,2003/04
Elden Campbell,4000000,6452063.0,2003/04
Jeff Foster,4000000,6452063.0,2003/04
Derrick Coleman,4000000,6452063.0,2003/04
David Wesley,3960000,6387542.0,2003/04
Chucky Atkins,3900000,6290761.0,2003/04
Marc Jackson,3900000,6290761.0,2003/04
Tyson Chandler,3804360,6136492.0,2003/04
Marcus Fizer,3726994,6011700.0,2003/04
Jay Williams,3710880,5985708.0,2003/04
Bruce Bowen,3650000,5887507.0,2003/04
Lawrence Funderburke,3600000,5806856.0,2003/04
Darko Milicic,3595800,5800082.0,2003/04
Shawn Bradley,3500000,5645555.0,2003/04
Moochie Norris,3500000,5645555.0,2003/04
Eduardo Najera,3428572,5530340.0,2003/04
Mike Miller,3380457,5452730.0,2003/04
Mike Dunleavy,3332520,5375407.0,2003/04
Jeff McInnis,3300000,5322952.0,2003/04
Carmelo Anthony,3229200,5208750.0,2003/04
Eddy Curry,3080160,4968346.0,2003/04
Rodney Rogers,3075600,4960991.0,2003/04
Evan Eschmeyer,3017266,4866897.0,2003/04
Matt Maloney,3006260,4849144.0,2003/04
Drew Gooden,3004560,4846402.0,2003/04
Chris Crawford,3000000,4839047.0,2003/04
Jon Barry,3000000,4839047.0,2003/04
Lindsey Hunter,3000000,4839047.0,2003/04
Speedy Claxton,3000000,4839047.0,2003/04
Derek Fisher,3000000,4839047.0,2003/04
Michael Redd,3000000,4839047.0,2003/04
Eric Montross,2960000,4774526.0,2003/04
Hubert Davis,2956250,4768477.0,2003/04
Aaron Williams,2925000,4718071.0,2003/04
Tony Delk,2925000,4718071.0,2003/04
Othella Harrington,2925000,4718071.0,2003/04
Bobby Jackson,2925000,4718071.0,2003/04
Chris Bosh,2911320,4696005.0,2003/04
Chris Mihm,2809494,4531758.0,2003/04
George Lynch,2800000,4516444.0,2003/04
Michael Curry,2800000,4516444.0,2003/04
Jason Richardson,2789280,4499152.0,2003/04
Nikoloz Tskitishvili,2720760,4388628.0,2003/04
Pat Garrity,2643750,4264410.0,2003/04
Greg Buckner,2640000,4258361.0,2003/04
Dwyane Wade,2636400,4252554.0,2003/04
Wang Zhizhi,2620943,4227621.0,2003/04
Pau Gasol,2618395,4223512.0,2003/04
John Amaechi,2610000,4209971.0,2003/04
Jamal Crawford,2577937,4158253.0,2003/04
Shane Battier,2533440,4086478.0,2003/04
Lucious Harris,2500000,4032539.0,2003/04
Earl Boykins,2500000,4032539.0,2003/04
Eric Piatkowski,2500000,4032539.0,2003/04
Predrag Drobnjak,2500000,4032539.0,2003/04
Andrew DeClercq,2500000,4032539.0,2003/04
Darrell Armstrong,2475000,3992214.0,2003/04
Dajuan Wagner,2471280,3986213.0,2003/04
Ira Newble,2458500,3965599.0,2003/04
Kevin Ollie,2458500,3965599.0,2003/04
Stacey Augmon,2400000,3871237.0,2003/04
Chris Kaman,2394600,3862527.0,2003/04
Joel Przybilla,2373309,3828184.0,2003/04
Eddie Griffin,2312760,3730518.0,2003/04
Cory Alexander,2302778,3714417.0,2003/04
Keyon Dooling,2256444,3639679.0,2003/04
Etan Thomas,2200942,3550154.0,2003/04
Jim Jackson,2200000,3548634.0,2003/04
Antonio Daniels,2200000,3548634.0,2003/04
Kirk Hinrich,2185920,3525923.0,2003/04
Courtney Alexander,2168193,3497329.0,2003/04
Bimbo Coles,2120000,3419592.0,2003/04
DeSagana Diop,2118840,3417722.0,2003/04
Nenê,2102840,3391914.0,2003/04
Troy Hudson,2100000,3387333.0,2003/04
Chris Wilcox,2066760,3333716.0,2003/04
TJ Ford,2002680,3230354.0,2003/04
Hidayet Turkoglu,1995611,3218952.0,2003/04
Rodney White,1947600,3141509.0,2003/04
Marko Jaric,1925000,3105055.0,2003/04
Amare Stoudemire,1899720,3064278.0,2003/04
Desmond Mason,1898312,3062007.0,2003/04
Joe Johnson,1850160,2984337.0,2003/04
Mike Sweetney,1840800,2969239.0,2003/04
Quentin Richardson,1805735,2912679.0,2003/04
Caron Butler,1804680,2910977.0,2003/04
Nate Huffman,1760000,2838907.0,2003/04
Kedrick Brown,1757640,2835101.0,2003/04
Jarvis Hayes,1748760,2820777.0,2003/04
Jamaal Magloire,1726771,2785308.0,2003/04
Jared Jeffries,1714440,2765418.0,2003/04
Samaki Walker,1700000,2742126.0,2003/04
Corie Blount,1680000,2709866.0,2003/04
Vladimir Radmanovic,1669800,2693413.0,2003/04
Morris Peterson,1646079,2655151.0,2003/04
Melvin Ely,1628760,2627215.0,2003/04
DeShawn Stevenson,1616087,2606773.0,2003/04
Cezary Trybanski,1600000,2580825.0,2003/04
Jerome Moiso,1600000,2580825.0,2003/04
Dalibor Bagaric,1599076,2579334.0,2003/04
Richard Jefferson,1586280,2558694.0,2003/04
Iakovos Tsakalidis,1580702,2549697.0,2003/04
Nick Collison,1578240,2545726.0,2003/04
Marcus Haislip,1547280,2495787.0,2003/04
Stanislav Medvedenko,1540000,2484044.0,2003/04
Michael Doleac,1540000,2484044.0,2003/04
Gordan Giricek,1540000,2484044.0,2003/04
Mickael Pietrus,1527946,2464601.0,2003/04
Malik Allen,1510000,2435653.0,2003/04
Troy Murphy,1506960,2430750.0,2003/04
Fred Jones,1506000,2429201.0,2003/04
Jumaine Jones,1500000,2419523.0,2003/04
Mark Jackson,1500000,2419523.0,2003/04
Karl Malone,1500000,2419523.0,2003/04
Brian Skinner,1500000,2419523.0,2003/04
Erick Strickland,1500000,2419523.0,2003/04
Tyronn Lue,1500000,2419523.0,2003/04
Jake Voskuhl,1500000,2419523.0,2003/04
Marcus Banks,1499400,2418555.0,2003/04
Manu Ginobili,1457500,2350970.0,2003/04
Steven Hunter,1431600,2309193.0,2003/04
Luke Ridnour,1424400,2297579.0,2003/04
Bostjan Nachbar,1396440,2252479.0,2003/04
Kirk Haston,1360080,2193830.0,2003/04
Reece Gaines,1353120,2182603.0,2003/04
Earl Watson,1336500,2155795.0,2003/04
Jiri Welsch,1326600,2139826.0,2003/04
Bryce Drew,1300000,2096920.0,2003/04
Michael Bradley,1292040,2084080.0,2003/04
Troy Bell,1285440,2073435.0,2003/04
Juan Dixon,1260360,2032980.0,2003/04
Ryan Bowen,1250000,2016269.0,2003/04
Jarron Collins,1250000,2016269.0,2003/04
Jason Collins,1227480,1979944.0,2003/04
Zarko Cabarkapa,1221240,1969879.0,2003/04
Walter McCarty,1200000,1935618.0,2003/04
Voshon Lenard,1200000,1935618.0,2003/04
Daniel Santiago,1200000,1935618.0,2003/04
Curtis Borchardt,1187240,1915036.0,2003/04
Zach Randolph,1172160,1890712.0,2003/04
Chris Childs,1166667,1881852.0,2003/04
David West,1160160,1871356.0,2003/04
Ryan Humphrey,1143360,1844257.0,2003/04
Jeryl Sasser,1125729,1815818.0,2003/04
Brendan Haywood,1125360,1815223.0,2003/04
Aleksandar Pavlovic,1107960,1787156.0,2003/04
Mehmet Okur,1100000,1774317.0,2003/04
Kareem Rush,1097640,1770510.0,2003/04
Joseph Forte,1080360,1742637.0,2003/04
Kendall Gill,1070000,1725926.0,2003/04
Calbert Cheaney,1070000,1725926.0,2003/04
Popeye Jones,1070000,1725926.0,2003/04
Kenny Anderson,1070000,1725926.0,2003/04
Olden Polynice,1070000,1725926.0,2003/04
Bryon Russell,1070000,1725926.0,2003/04
Horace Grant,1070000,1725926.0,2003/04
Sean Rooks,1070000,1725926.0,2003/04
Steve Smith,1070000,1725926.0,2003/04
Scott Williams,1070000,1725926.0,2003/04
Anthony Peeler,1070000,1725926.0,2003/04
Tony Massenburg,1070000,1725926.0,2003/04
Kevin Willis,1070000,1725926.0,2003/04
Chris Whitney,1070000,1725926.0,2003/04
Dahntay Jones,1063680,1715732.0,2003/04
Qyntel Woods,1053720,1699666.0,2003/04
Boris Diaw,1021080,1647018.0,2003/04
Casey Jacobsen,1011600,1631726.0,2003/04
Dion Glover,1000000,1613015.0,2003/04
Stephen Jackson,1000000,1613015.0,2003/04
Monty Williams,1000000,1613015.0,2003/04
Brandon Armstrong,995650,1605999.0,2003/04
Zoran Planinic,980280,1581207.0,2003/04
Tayshaun Prince,971160,1566496.0,2003/04
Efthimios Rentzias,971160,1566496.0,2003/04
Robert Pack,965610,1557544.0,2003/04
Andrei Kirilenko,955800,1541720.0,2003/04
Mark Blount,944922,1524174.0,2003/04
Travis Outlaw,941040,1517912.0,2003/04
Travis Best,938679,1514104.0,2003/04
Fred Hoiberg,938679,1514104.0,2003/04
Gary Trent,938679,1514104.0,2003/04
Gerald Wallace,917520,1479974.0,2003/04
Brian Cook,903360,1457133.0,2003/04
Frank Williams,894960,1443584.0,2003/04
Rod Strickland,887317,1431256.0,2003/04
Samuel Dalembert,887160,1431003.0,2003/04
Mitchell Butler,876179,1413290.0,2003/04
John Salmons,865320,1395774.0,2003/04
Jamaal Tinsley,861600,1389774.0,2003/04
Primoz Brezec,861600,1389774.0,2003/04
Tony Parker,856200,1381064.0,2003/04
Chris Jefferies,840360,1355513.0,2003/04
Ndudi Ebi,838560,1352610.0,2003/04
Dan Dickau,835200,1347190.0,2003/04
Maciej Lampe,829000,1337190.0,2003/04
Robert Traylor,825000,1330738.0,2003/04
Kendrick Perkins,814320,1313511.0,2003/04
Jacque Vaughn,813679,1312477.0,2003/04
Rick Brunson,813679,1312477.0,2003/04
Darvin Ham,813679,1312477.0,2003/04
Anthony Johnson,813679,1312477.0,2003/04
John Wallace,813679,1312477.0,2003/04
Leandro Barbosa,809280,1305381.0,2003/04
Brian Scalabrine,800000,1290412.0,2003/04
Carlos Arroyo,800000,1290412.0,2003/04
Josh Howard,773400,1247506.0,2003/04
Mark Pope,751179,1211663.0,2003/04
Adrian Griffin,751179,1211663.0,2003/04
Damon Jones,751179,1211663.0,2003/04
Shammond Williams,751179,1211663.0,2003/04
Vladimir Stepania,751179,1211663.0,2003/04
Anthony Carter,751179,1211663.0,2003/04
Bruno Sundov,751159,1211631.0,2003/04
Eddie House,750000,1209761.0,2003/04
Reggie Evans,700000,1129111.0,2003/04
Doug Overton,695844,1122406.0,2003/04
Obinna Ekezie,688679,1110850.0,2003/04
Scott Padgett,688679,1110850.0,2003/04
Rafer Alston,688679,1110850.0,2003/04
Ansu Sesay,688679,1110850.0,2003/04
Amal McCaskill,688679,1110850.0,2003/04
Milt Palacio,688679,1110850.0,2003/04
Raja Bell,688679,1110850.0,2003/04
Oliver Miller,686838,1107880.0,2003/04
Brian Cardinal,663679,1070524.0,2003/04
Pepe Sanchez,663679,1070524.0,2003/04
Mark Madsen,663679,1070524.0,2003/04
Donnell Harvey,663679,1070524.0,2003/04
Ruben Boumtje-Boumtje,663679,1070524.0,2003/04
Michael Ruffin,663679,1070524.0,2003/04
Mike James,638679,1030199.0,2003/04
Chris Andersen,638679,1030199.0,2003/04
Jeff Trepagnier,638679,1030199.0,2003/04
Tremaine Fowlkes,638679,1030199.0,2003/04
Mike Wilks,638679,1030199.0,2003/04
Jamison Brewer,638679,1030199.0,2003/04
Bobby Simmons,638679,1030199.0,2003/04
Loren Woods,638679,1030199.0,2003/04
Trenton Hassell,638679,1030199.0,2003/04
Jabari Smith Sr,638679,1030199.0,2003/04
Jason Hart,638679,1030199.0,2003/04
Lonny Baxter,636679,1026973.0,2003/04
Mengke Bateer,636679,1026973.0,2003/04
Raul Lopez,621520,1002521.0,2003/04
Dan Langhi,603786,973915.0,2003/04
Sean Marks,596295,961833.0,2003/04
Alton Ford,586082,945359.0,2003/04
Tamar Slay,563679,909223.0,2003/04
Carlos Boozer,563679,909223.0,2003/04
JR Bremer,563679,909223.0,2003/04
Jamal Sampson,563679,909223.0,2003/04
Jannero Pargo,563679,909223.0,2003/04
Rasual Butler,563679,909223.0,2003/04
Dan Gadzuric,563679,909223.0,2003/04
Ronald Murray,563679,909223.0,2003/04
Robert Archibald,563679,909223.0,2003/04
Sam Clancy,563679,909223.0,2003/04
Devin Brown,563679,909223.0,2003/04
Roger Mason,563679,909223.0,2003/04
Mikki Moore,513000,827477.0,2003/04
Zendon Hamilton,485619,783311.0,2003/04
Muggsy Bogues,437420,705565.0,2003/04
Travis Hansen,366931,591865.0,2003/04
Brandon Hunter,366931,591865.0,2003/04
Linton Johnson,366931,591865.0,2003/04
Jason Kapono,366931,591865.0,2003/04
Jon Stefansson,366931,591865.0,2003/04
Marquis Daniels,366931,591865.0,2003/04
Francisco Elson,366931,591865.0,2003/04
James Jones,366931,591865.0,2003/04
Josh Moore,366931,591865.0,2003/04
Luke Walton,366931,591865.0,2003/04
Theron Smith,366931,591865.0,2003/04
Jerome Beasley,366931,591865.0,2003/04
Udonis Haslem,366931,591865.0,2003/04
Keith McLeod,366931,591865.0,2003/04
Richie Frahm,366931,591865.0,2003/04
Keith Bogans,366931,591865.0,2003/04
Zaza Pachulia,366931,591865.0,2003/04
Kyle Korver,366931,591865.0,2003/04
Willie Green,366931,591865.0,2003/04
Darius Songaila,366931,591865.0,2003/04
Alex Garcia,366931,591865.0,2003/04
Ben Handlogten,366931,591865.0,2003/04
Maurice Williams,366931,591865.0,2003/04
Steve Blake,366931,591865.0,2003/04
Paul Grant,350581,565492.0,2003/04
Matt Carroll,349032,562994.0,2003/04
Kaniel Dickens,264011,425853.0,2003/04
Cherokee Parks,228946,369293.0,2003/04
Tyrone Hill,221829,357813.0,2003/04
Damone Brown,202508,326648.0,2003/04
Quincy Lewis,202341,326379.0,2003/04
Ben Davis,176369,284485.0,2003/04
Rodney Buford,145686,234993.0,2003/04
Tracy Murray,143537,231527.0,2003/04
Slavko Vranes,129768,209317.0,2003/04
Sean Lampley,89364,144145.0,2003/04
Shane Heal,75615,121968.0,2003/04
Torraye Braggs,53697,86614.0,2003/04
Britton Johnsen,44748,72179.0,2003/04
Jelani McCoy,36643,59105.0,2003/04
Derrick Dial,32375,52221.0,2003/04
Kevin Garnett,25200000,41506599.0,2002/03
Shaquille O'Neal,23571429,38824200.0,2002/03
Alonzo Mourning,20629800,33979080.0,2002/03
Juwan Howard,20625000,33971174.0,2002/03
Scottie Pippen,19727524,32492953.0,2002/03
Karl Malone,19250000,31706429.0,2002/03
Rasheed Wallace,16200000,26682813.0,2002/03
Dikembe Mutombo,16105264,26526775.0,2002/03
Allan Houston,14343750,23625408.0,2002/03
Chris Webber,14343750,23625408.0,2002/03
Shawn Kemp,13651028,22484433.0,2002/03
Bryant Reeves,12999998,21412131.0,2002/03
Gary Payton,12636117,20812787.0,2002/03
Antonio McDyess,12600000,20753299.0,2002/03
Shareef Abdur-Rahim,12375000,20382704.0,2002/03
Antoine Walker,12375000,20382704.0,2002/03
Vin Baker,12375000,20382704.0,2002/03
Zydrunas Ilgauskas,12375000,20382704.0,2002/03
Kobe Bryant,12375000,20382704.0,2002/03
Ray Allen,12375000,20382704.0,2002/03
Latrell Sprewell,12375000,20382704.0,2002/03
Allen Iverson,12375000,20382704.0,2002/03
Anfernee Hardaway,12375000,20382704.0,2002/03
Stephon Marbury,12375000,20382704.0,2002/03
Damon Stoudamire,12375000,20382704.0,2002/03
Jalen Rose,12072500,19884461.0,2002/03
Grant Hill,12072500,19884461.0,2002/03
Tracy McGrady,12072500,19884461.0,2002/03
Keith Van Horn,12072500,19884461.0,2002/03
Tim Duncan,12072500,19884461.0,2002/03
Reggie Miller,12046473,19841592.0,2002/03
Antonio Davis,12000000,19765047.0,2002/03
Michael Finley,11953125,19687840.0,2002/03
Vlade Divac,11248076,18526562.0,2002/03
Eddie Jones,11212500,18467966.0,2002/03
Nick Van Exel,11061234,18218817.0,2002/03
Brian Grant,11027862,18163851.0,2002/03
Tom Gugliotta,10892000,17940074.0,2002/03
Tim Thomas,10750000,17706188.0,2002/03
David Robinson,10500000,17294416.0,2002/03
Terrell Brandon,10175000,16759112.0,2002/03
Paul Pierce,10067750,16582462.0,2002/03
Dirk Nowitzki,10067750,16582462.0,2002/03
Antawn Jamison,10067750,16582462.0,2002/03
Vince Carter,10067750,16582462.0,2002/03
Steve Smith,9900000,16306163.0,2002/03
Glenn Robinson,9860000,16240280.0,2002/03
Larry Johnson,9610714,15829684.0,2002/03
Derrick Coleman,9380000,15449678.0,2002/03
Theo Ratliff,9375000,15441443.0,2002/03
Jason Kidd,9265000,15260263.0,2002/03
Glen Rice,9200000,15153202.0,2002/03
Kenny Anderson,9185000,15128496.0,2002/03
Kerry Kittles,8966667,14768883.0,2002/03
Matt Geiger,8768480,14442451.0,2002/03
Mike Bibby,8500000,14000241.0,2002/03
Clifford Robinson,8421875,13871563.0,2002/03
Dale Davis,8055000,13267287.0,2002/03
Toni Kukoc,8050000,13259052.0,2002/03
Elden Campbell,8050000,13259052.0,2002/03
John Stockton,7875000,12970812.0,2002/03
Greg Ostertag,7799996,12847274.0,2002/03
Jamal Mashburn,7750000,12764926.0,2002/03
Raef LaFrentz,7270000,11974324.0,2002/03
Maurice Taylor,7150000,11776673.0,2002/03
Derek Anderson,7144500,11767615.0,2002/03
Alan Henderson,7091250,11679907.0,2002/03
PJ Brown,7044800,11603400.0,2002/03
Wesley Person,7000000,11529610.0,2002/03
Austin Croshere,6960000,11463727.0,2002/03
Jermaine O'Neal,6900000,11364902.0,2002/03
Luc Longley,6900000,11364902.0,2002/03
Erick Dampier,6858500,11296548.0,2002/03
Arvydas Sabonis,6850000,11282547.0,2002/03
Marcus Camby,6750000,11117839.0,2002/03
Ron Mercer,6750000,11117839.0,2002/03
Kelvin Cato,6696000,11028896.0,2002/03
Tyrone Hill,6600000,10870775.0,2002/03
Bo Outlaw,6585000,10846069.0,2002/03
Jerry Stackhouse,6375000,10500181.0,2002/03
Bonzi Wells,6300000,10376649.0,2002/03
Doug Christie,6250000,10294295.0,2002/03
Rashard Lewis,6233766,10267556.0,2002/03
Nick Anderson,6101906,10050371.0,2002/03
Shandon Anderson,6100000,10047232.0,2002/03
Michael Olowokandi,6061213,9983346.0,2002/03
Lorenzen Wright,6050000,9964877.0,2002/03
Chris Mills,6000000,9882523.0,2002/03
Steve Nash,5750000,9470751.0,2002/03
Hakeem Olajuwon,5694231,9378895.0,2002/03
Eddie Robinson,5687000,9366985.0,2002/03
Bob Sura,5639999,9289570.0,2002/03
Tariq Abdul-Wahad,5625000,9264865.0,2002/03
Predrag Stojakovic,5625000,9264865.0,2002/03
Charlie Ward,5570000,9174276.0,2002/03
Jason Williams,5500000,9058979.0,2002/03
Michael Dickerson,5500000,9058979.0,2002/03
Loy Vaught,5364964,8836563.0,2002/03
Alvin Williams,5350000,8811916.0,2002/03
Howard Eisley,5312500,8750151.0,2002/03
Robert Horry,5300000,8729562.0,2002/03
Jason Caffey,5250000,8647208.0,2002/03
Jerome Williams,5250000,8647208.0,2002/03
Vitaly Potapenko,5238750,8628678.0,2002/03
Ben Wallace,5200000,8564853.0,2002/03
Donyell Marshall,5186542,8542687.0,2002/03
Christian Laettner,5062500,8338379.0,2002/03
Al Harrington,5060000,8334261.0,2002/03
Brent Barry,5040000,8301319.0,2002/03
Danny Fortson,5039068,8299784.0,2002/03
Eric Williams,5004000,8242024.0,2002/03
Brevin Knight,5000000,8235436.0,2002/03
Calvin Booth,4992900,8223742.0,2002/03
Avery Johnson,4991800,8221930.0,2002/03
Joe Smith,4991800,8221930.0,2002/03
Clarence Weatherspoon,4991800,8221930.0,2002/03
Todd MacCulloch,4991800,8221930.0,2002/03
Ruben Patterson,4991800,8221930.0,2002/03
Cuttino Mobley,4903750,8076904.0,2002/03
Kurt Thomas,4903750,8076904.0,2002/03
Jahidi White,4903750,8076904.0,2002/03
Elton Brand,4895656,8063572.0,2002/03
Sam Cassell,4850000,7988373.0,2002/03
Scot Pollard,4826874,7950282.0,2002/03
Brad Miller,4800000,7906018.0,2002/03
Nazr Mohammed,4750000,7823664.0,2002/03
Ricky Davis,4546000,7487658.0,2002/03
Chauncey Billups,4546000,7487658.0,2002/03
Devean George,4546000,7487658.0,2002/03
Jerome James,4546000,7487658.0,2002/03
Keon Clark,4546000,7487658.0,2002/03
Danny Ferry,4546000,7487658.0,2002/03
Larry Hughes,4546000,7487658.0,2002/03
Mark Jackson,4530000,7461304.0,2002/03
Corliss Williamson,4500000,7411892.0,2002/03
Aaron McKie,4500000,7411892.0,2002/03
Jim McIlvaine,4400000,7247183.0,2002/03
Adonal Foyle,4400000,7247183.0,2002/03
Steve Francis,4383581,7220140.0,2002/03
Anthony Mason,4370819,7199120.0,2002/03
Malik Rose,4370000,7197771.0,2002/03
Rick Fox,4340231,7148739.0,2002/03
Derek Strong,4212000,6937531.0,2002/03
Michael Stewart,4160000,6851883.0,2002/03
Eric Snow,4125000,6794234.0,2002/03
Lamond Murray,4125000,6794234.0,2002/03
Kenyon Martin,4067160,6698967.0,2002/03
Brent Price,4048000,6667409.0,2002/03
Darrell Armstrong,4010000,6604819.0,2002/03
Tony Battie,4000000,6588349.0,2002/03
Shawn Bradley,4000000,6588349.0,2002/03
Travis Knight,4000000,6588349.0,2002/03
Matt Harpring,4000000,6588349.0,2002/03
Ervin Johnson,3998679,6586173.0,2002/03
Kwame Brown,3974760,6546776.0,2002/03
Baron Davis,3942922,6494336.0,2002/03
Lindsey Hunter,3870912,6375729.0,2002/03
Yao Ming,3858240,6354857.0,2002/03
Zeljko Rebraca,3850000,6341285.0,2002/03
Tracy Murray,3740000,6160106.0,2002/03
Anthony Carter,3656250,6022162.0,2002/03
Stromile Swift,3639000,5993750.0,2002/03
Chucky Atkins,3600000,5929514.0,2002/03
David Wesley,3600000,5929514.0,2002/03
Marc Jackson,3575000,5888336.0,2002/03
Lamar Odom,3557585,5859652.0,2002/03
Tyson Chandler,3556200,5857371.0,2002/03
Bruce Bowen,3550000,5847159.0,2002/03
Jay Williams,3451920,5685613.0,2002/03
Jud Buechler,3450000,5682451.0,2002/03
Antonio Daniels,3375000,5558919.0,2002/03
Anthony Peeler,3350812,5519079.0,2002/03
Lawrence Funderburke,3300000,5435387.0,2002/03
Darius Miles,3267960,5382615.0,2002/03
Andrew DeClercq,3262500,5373622.0,2002/03
Jonathan Bender,3226745,5314730.0,2002/03
Pau Gasol,3193680,5260269.0,2002/03
Jon Barry,3175000,5229502.0,2002/03
Moochie Norris,3150000,5188324.0,2002/03
Evan Eschmeyer,3103800,5112229.0,2002/03
Mike Dunleavy,3100080,5106102.0,2002/03
LaPhonso Ellis,3100000,5105970.0,2002/03
Eduardo Najera,3047620,5019696.0,2002/03
Chris Whitney,3000000,4941261.0,2002/03
Eric Piatkowski,3000000,4941261.0,2002/03
Derek Fisher,3000000,4941261.0,2002/03
Michael Redd,3000000,4941261.0,2002/03
Jeff McInnis,3000000,4941261.0,2002/03
Marcus Fizer,2946240,4852714.0,2002/03
Matt Maloney,2945716,4851851.0,2002/03
Wally Szczerbiak,2933187,4831214.0,2002/03
Eddy Curry,2879280,4742425.0,2002/03
Rodney Rogers,2796000,4605256.0,2002/03
Drew Gooden,2794920,4603477.0,2002/03
Chris Crawford,2750000,4529489.0,2002/03
Eric Montross,2720000,4480077.0,2002/03
Tony Delk,2700000,4447135.0,2002/03
Aaron Williams,2700000,4447135.0,2002/03
Othella Harrington,2700000,4447135.0,2002/03
Randy Brown,2700000,4447135.0,2002/03
Bobby Jackson,2700000,4447135.0,2002/03
